Fecha,Unidades,Dia,Mes,Año,Festivo,Dia_Semana,Semana_Año,Quincena,dias_laborales,Unidades predecidas
2012-01-01,0,1,1,2012,1,6,52,1,0,26.706736
2012-01-02,188,2,1,2012,0,0,1,1,1,302.87054
2012-01-03,482,3,1,2012,0,1,1,1,1,538.1752
2012-01-04,927,4,1,2012,0,2,1,1,1,975.1325
2012-01-05,1159,5,1,2012,0,3,1,1,1,1032.5245
2012-01-06,996,6,1,2012,0,4,1,1,1,1021.23615
2012-01-07,243,7,1,2012,0,5,1,1,1,269.3748
2012-01-08,0,8,1,2012,0,6,1,1,0,26.706736
2012-01-09,0,9,1,2012,1,0,2,1,0,21.611807
2012-01-10,697,10,1,2012,0,1,2,1,1,841.17535
2012-01-11,956,11,1,2012,0,2,2,1,1,1021.1878
2012-01-12,1001,12,1,2012,0,3,2,1,1,1021.23615
2012-01-13,1170,13,1,2012,0,4,2,1,1,1021.23615
2012-01-14,372,14,1,2012,0,5,2,1,1,346.03723
2012-01-15,1,15,1,2012,0,6,2,1,0,26.706736
2012-01-16,805,16,1,2012,0,0,3,2,1,779.4366
2012-01-17,913,17,1,2012,0,1,3,2,1,971.454
2012-01-18,1049,18,1,2012,0,2,3,2,1,1005.6444
2012-01-19,979,19,1,2012,0,3,3,2,1,1005.69275
2012-01-20,1018,20,1,2012,0,4,3,2,1,1005.69275
2012-01-21,312,21,1,2012,0,5,3,2,1,346.03723
2012-01-22,0,22,1,2012,0,6,3,2,0,26.706736
2012-01-23,802,23,1,2012,0,0,4,2,1,784.4214
2012-01-24,893,24,1,2012,0,1,4,2,1,971.454
2012-01-25,1030,25,1,2012,0,2,4,2,1,1018.669
2012-01-26,1108,26,1,2012,0,3,4,2,1,1000.20233
2012-01-27,1049,27,1,2012,0,4,4,2,1,1104.8507
2012-01-28,369,28,1,2012,0,5,4,2,1,375.4454
2012-01-29,2,29,1,2012,0,6,4,2,0,29.470425
2012-01-30,823,30,1,2012,0,0,5,2,1,1115.7897
2012-01-31,1046,31,1,2012,0,1,5,2,1,1029.1199
2012-02-01,1142,1,2,2012,0,2,5,1,1,1034.85
2012-02-02,1185,2,2,2012,0,3,5,1,1,1095.1382
2012-02-03,1295,3,2,2012,0,4,5,1,1,1118.6154
2012-02-04,344,4,2,2012,0,5,5,1,1,329.34573
2012-02-05,0,5,2,2012,0,6,5,1,0,26.706736
2012-02-06,853,6,2,2012,0,0,6,1,1,874.45734
2012-02-07,1170,7,2,2012,0,1,6,1,1,1069.3418
2012-02-08,1177,8,2,2012,0,2,6,1,1,1224.1234
2012-02-09,1182,9,2,2012,0,3,6,1,1,1251.6958
2012-02-10,1191,10,2,2012,0,4,6,1,1,1251.6958
2012-02-11,411,11,2,2012,0,5,6,1,1,353.44843
2012-02-12,1,12,2,2012,0,6,6,1,0,26.706736
2012-02-13,881,13,2,2012,0,0,7,1,1,909.1084
2012-02-14,1120,14,2,2012,0,1,7,1,1,1069.3418
2012-02-15,1126,15,2,2012,0,2,7,1,1,1208.5801
2012-02-16,1098,16,2,2012,0,3,7,2,1,1236.1525
2012-02-17,1243,17,2,2012,0,4,7,2,1,1236.1525
2012-02-18,309,18,2,2012,0,5,7,2,1,346.03723
2012-02-19,0,19,2,2012,0,6,7,2,0,26.706736
2012-02-20,733,20,2,2012,0,0,8,2,1,828.07666
2012-02-21,994,21,2,2012,0,1,8,2,1,1053.7985
2012-02-22,1186,22,2,2012,0,2,8,2,1,1208.5801
2012-02-23,1247,23,2,2012,0,3,8,2,1,1236.1525
2012-02-24,1315,24,2,2012,0,4,8,2,1,1236.1525
2012-02-25,386,25,2,2012,0,5,8,2,1,376.78412
2012-02-26,0,26,2,2012,0,6,8,2,0,26.706736
2012-02-27,855,27,2,2012,0,0,9,2,1,848.93823
2012-02-28,1239,28,2,2012,0,1,9,2,1,1169.9099
2012-02-29,1157,29,2,2012,0,2,9,2,1,1330.8446
2012-03-01,1201,1,3,2012,0,3,9,1,1,1227.8914
2012-03-02,1342,2,3,2012,0,4,9,1,1,1227.8914
2012-03-03,358,3,3,2012,0,5,9,1,1,350.70883
2012-03-04,0,4,3,2012,0,6,9,1,0,26.706736
2012-03-05,886,5,3,2012,0,0,10,1,1,897.09863
2012-03-06,1209,6,3,2012,0,1,10,1,1,1107.9976
2012-03-07,1553,7,3,2012,0,2,10,1,1,1272.2421
2012-03-08,1340,8,3,2012,0,3,10,1,1,1299.8145
2012-03-09,1279,9,3,2012,0,4,10,1,1,1299.8145
2012-03-10,489,10,3,2012,0,5,10,1,1,367.3717
2012-03-11,1,11,3,2012,0,6,10,1,0,26.706736
2012-03-12,971,12,3,2012,0,0,11,1,1,909.1084
2012-03-13,1305,13,3,2012,0,1,11,1,1,1088.3507
2012-03-14,1366,14,3,2012,0,2,11,1,1,1272.2421
2012-03-15,1357,15,3,2012,0,3,11,1,1,1265.2622
2012-03-16,1461,16,3,2012,0,4,11,2,1,1265.2622
2012-03-17,339,17,3,2012,0,5,11,2,1,346.03723
2012-03-18,0,18,3,2012,0,6,11,2,0,26.706736
2012-03-19,0,19,3,2012,1,0,12,2,0,9.614195
2012-03-20,937,20,3,2012,0,1,12,2,1,1053.7985
2012-03-21,1247,21,3,2012,0,2,12,2,1,1237.6898
2012-03-22,1332,22,3,2012,0,3,12,2,1,1265.2622
2012-03-23,1479,23,3,2012,0,4,12,2,1,1265.2622
2012-03-24,139,24,3,2012,0,5,12,2,1,296.02975
2012-03-25,32,25,3,2012,0,6,12,2,0,26.706736
2012-03-26,1113,26,3,2012,0,0,13,2,1,888.0354
2012-03-27,1163,27,3,2012,0,1,13,2,1,1109.453
2012-03-28,1469,28,3,2012,0,2,13,2,1,1330.8446
2012-03-29,1559,29,3,2012,0,3,13,2,1,1363.8827
2012-03-30,1805,30,3,2012,0,4,13,2,1,1513.6611
2012-03-31,485,31,3,2012,0,5,13,2,1,402.6684
2012-04-01,1,1,4,2012,0,6,13,1,0,26.706736
2012-04-02,1128,2,4,2012,0,0,14,1,1,950.3924
2012-04-03,1589,3,4,2012,0,1,14,1,1,1060.5333
2012-04-04,1182,4,4,2012,0,2,14,1,1,1238.5446
2012-04-05,1,5,4,2012,1,3,14,1,0,30.232578
2012-04-06,0,6,4,2012,1,4,14,1,0,30.232578
2012-04-07,1,7,4,2012,0,5,14,1,1,195.19522
2012-04-08,0,8,4,2012,0,6,14,1,0,26.706736
2012-04-09,770,9,4,2012,0,0,15,1,1,931.59375
2012-04-10,1196,10,4,2012,0,1,15,1,1,1088.3507
2012-04-11,1467,11,4,2012,0,2,15,1,1,1272.2421
2012-04-12,1456,12,4,2012,0,3,15,1,1,1299.8145
2012-04-13,1369,13,4,2012,0,4,15,1,1,1299.8145
2012-04-14,422,14,4,2012,0,5,15,1,1,367.91556
2012-04-15,0,15,4,2012,0,6,15,1,0,26.706736
2012-04-16,795,16,4,2012,0,0,16,2,1,875.6122
2012-04-17,1067,17,4,2012,0,1,16,2,1,1053.7985
2012-04-18,1360,18,4,2012,0,2,16,2,1,1237.6898
2012-04-19,1083,19,4,2012,0,3,16,2,1,1265.2622
2012-04-20,1443,20,4,2012,0,4,16,2,1,1265.2622
2012-04-21,310,21,4,2012,0,5,16,2,1,367.91556
2012-04-22,0,22,4,2012,0,6,16,2,0,26.706736
2012-04-23,965,23,4,2012,0,0,17,2,1,862.55963
2012-04-24,1143,24,4,2012,0,1,17,2,1,1053.7985
2012-04-25,1361,25,4,2012,0,2,17,2,1,1247.6947
2012-04-26,1264,26,4,2012,0,3,17,2,1,1229.2281
2012-04-27,737,27,4,2012,0,4,17,2,1,1231.0
2012-04-28,515,28,4,2012,0,5,17,2,1,479.21597
2012-04-29,34,29,4,2012,0,6,17,2,0,29.470425
2012-04-30,1286,30,4,2012,0,0,18,2,1,1154.9943
2012-05-01,3,1,5,2012,1,1,18,1,0,30.232578
2012-05-02,965,2,5,2012,0,2,18,1,1,1167.603
2012-05-03,1228,3,5,2012,0,3,18,1,1,1251.3685
2012-05-04,1349,4,5,2012,0,4,18,1,1,1298.8329
2012-05-05,375,5,5,2012,0,5,18,1,1,373.377
2012-05-06,0,6,5,2012,0,6,18,1,0,26.706736
2012-05-07,985,7,5,2012,0,0,19,1,1,931.59375
2012-05-08,1353,8,5,2012,0,1,19,1,1,1088.3507
2012-05-09,1426,9,5,2012,0,2,19,1,1,1272.2421
2012-05-10,1393,10,5,2012,0,3,19,1,1,1299.8145
2012-05-11,1455,11,5,2012,0,4,19,1,1,1299.8145
2012-05-12,230,12,5,2012,0,5,19,1,1,341.6617
2012-05-13,1,13,5,2012,0,6,19,1,0,26.706736
2012-05-14,1055,14,5,2012,0,0,20,1,1,931.59375
2012-05-15,1276,15,5,2012,0,1,20,1,1,1053.7985
2012-05-16,1314,16,5,2012,0,2,20,2,1,1237.6898
2012-05-17,1388,17,5,2012,0,3,20,2,1,1265.2622
2012-05-18,1282,18,5,2012,0,4,20,2,1,1265.2622
2012-05-19,437,19,5,2012,0,5,20,2,1,386.87198
2012-05-20,15,20,5,2012,0,6,20,2,0,26.706736
2012-05-21,0,21,5,2012,1,0,21,2,0,26.246655
2012-05-22,940,22,5,2012,0,1,21,2,1,1053.7985
2012-05-23,1045,23,5,2012,0,2,21,2,1,1237.6898
2012-05-24,1198,24,5,2012,0,3,21,2,1,1265.2622
2012-05-25,1338,25,5,2012,0,4,21,2,1,1275.2671
2012-05-26,436,26,5,2012,0,5,21,2,1,416.63278
2012-05-27,0,27,5,2012,0,6,21,2,0,26.706736
2012-05-28,894,28,5,2012,0,0,22,2,1,926.7466
2012-05-29,1146,29,5,2012,0,1,22,2,1,1147.3826
2012-05-30,1283,30,5,2012,0,2,22,2,1,1380.6415
2012-05-31,1256,31,5,2012,0,3,22,2,1,1405.0986
2012-06-01,1222,1,6,2012,0,4,22,1,1,1227.8914
2012-06-02,323,2,6,2012,0,5,22,1,1,342.80353
2012-06-03,1,3,6,2012,0,6,22,1,0,26.706736
2012-06-04,953,4,6,2012,0,0,23,1,1,919.584
2012-06-05,1156,5,6,2012,0,1,23,1,1,1107.9976
2012-06-06,1404,6,6,2012,0,2,23,1,1,1280.6361
2012-06-07,1453,7,6,2012,0,3,23,1,1,1299.8145
2012-06-08,1460,8,6,2012,0,4,23,1,1,1299.8145
2012-06-09,471,9,6,2012,0,5,23,1,1,420.444
2012-06-10,0,10,6,2012,0,6,23,1,0,26.706736
2012-06-11,0,11,6,2012,1,0,24,1,0,26.246655
2012-06-12,919,12,6,2012,0,1,24,1,1,1088.3507
2012-06-13,1206,13,6,2012,0,2,24,1,1,1272.2421
2012-06-14,1390,14,6,2012,0,3,24,1,1,1299.8145
2012-06-15,1337,15,6,2012,0,4,24,1,1,1265.2622
2012-06-16,348,16,6,2012,0,5,24,2,1,369.81912
2012-06-17,30,17,6,2012,0,6,24,2,0,26.706736
2012-06-18,0,18,6,2012,1,0,25,2,0,26.246655
2012-06-19,987,19,6,2012,0,1,25,2,1,1053.7985
2012-06-20,1116,20,6,2012,0,2,25,2,1,1237.6898
2012-06-21,1300,21,6,2012,0,3,25,2,1,1265.2622
2012-06-22,1330,22,6,2012,0,4,25,2,1,1265.2622
2012-06-23,352,23,6,2012,0,5,25,2,1,369.81912
2012-06-24,7,24,6,2012,0,6,25,2,0,26.706736
2012-06-25,541,25,6,2012,0,0,26,2,1,791.024
2012-06-26,625,26,6,2012,0,1,26,2,1,1036.3567
2012-06-27,1493,27,6,2012,0,2,26,2,1,1200.5908
2012-06-28,1510,28,6,2012,0,3,26,2,1,1341.3553
2012-06-29,1396,29,6,2012,0,4,26,2,1,1368.1339
2012-06-30,361,30,6,2012,0,5,26,2,1,387.55884
2012-07-01,1,1,7,2012,0,6,26,1,0,26.706736
2012-07-02,2,2,7,2012,1,0,27,1,0,24.375778
2012-07-03,853,3,7,2012,0,1,27,1,1,1060.5333
2012-07-04,1267,4,7,2012,0,2,27,1,1,1238.5446
2012-07-05,1250,5,7,2012,0,3,27,1,1,1298.8329
2012-07-06,1416,6,7,2012,0,4,27,1,1,1299.8145
2012-07-07,619,7,7,2012,0,5,27,1,1,349.00357
2012-07-08,1,8,7,2012,0,6,27,1,0,26.706736
2012-07-09,978,9,7,2012,0,0,28,1,1,931.59375
2012-07-10,1246,10,7,2012,0,1,28,1,1,1088.3507
2012-07-11,1271,11,7,2012,0,2,28,1,1,1272.2421
2012-07-12,1242,12,7,2012,0,3,28,1,1,1299.8145
2012-07-13,1510,13,7,2012,0,4,28,1,1,1299.8145
2012-07-14,390,14,7,2012,0,5,28,1,1,383.70038
2012-07-15,0,15,7,2012,0,6,28,1,0,26.706736
2012-07-16,831,16,7,2012,0,0,29,2,1,875.6122
2012-07-17,1105,17,7,2012,0,1,29,2,1,1053.7985
2012-07-18,1181,18,7,2012,0,2,29,2,1,1237.6898
2012-07-19,1515,19,7,2012,0,3,29,2,1,1265.2622
2012-07-20,23,20,7,2012,1,4,29,2,0,70.73959
2012-07-21,325,21,7,2012,0,5,29,2,1,361.80353
2012-07-22,0,22,7,2012,0,6,29,2,0,26.706736
2012-07-23,875,23,7,2012,0,0,30,2,1,862.55963
2012-07-24,1094,24,7,2012,0,1,30,2,1,1053.7985
2012-07-25,1386,25,7,2012,0,2,30,2,1,1247.6947
2012-07-26,1298,26,7,2012,0,3,30,2,1,1229.2281
2012-07-27,1400,27,7,2012,0,4,30,2,1,1231.0
2012-07-28,389,28,7,2012,0,5,30,2,1,423.24442
2012-07-29,1,29,7,2012,0,6,30,2,0,29.470425
2012-07-30,1030,30,7,2012,0,0,31,2,1,1078.1759
2012-07-31,1139,31,7,2012,0,1,31,2,1,1075.7179
2012-08-01,1157,1,8,2012,0,2,31,1,1,1167.603
2012-08-02,1242,2,8,2012,0,3,31,1,1,1227.8914
2012-08-03,1315,3,8,2012,0,4,31,1,1,1251.3685
2012-08-04,439,4,8,2012,0,5,31,1,1,389.61285
2012-08-05,0,5,8,2012,0,6,31,1,0,26.706736
2012-08-06,959,6,8,2012,0,0,32,1,1,900.96606
2012-08-07,1,7,8,2012,1,1,32,1,0,30.232578
2012-08-08,1116,8,8,2012,0,2,32,1,1,1272.2421
2012-08-09,1359,9,8,2012,0,3,32,1,1,1299.8145
2012-08-10,1369,10,8,2012,0,4,32,1,1,1299.8145
2012-08-11,370,11,8,2012,0,5,32,1,1,383.70038
2012-08-12,21,12,8,2012,0,6,32,1,0,26.706736
2012-08-13,980,13,8,2012,0,0,33,1,1,940.9604
2012-08-14,1141,14,8,2012,0,1,33,1,1,1088.3507
2012-08-15,1195,15,8,2012,0,2,33,1,1,1218.1665
2012-08-16,1320,16,8,2012,0,3,33,2,1,1245.7389
2012-08-17,1235,17,8,2012,0,4,33,2,1,1245.7389
2012-08-18,365,18,8,2012,0,5,33,2,1,361.80353
2012-08-19,0,19,8,2012,0,6,33,2,0,26.706736
2012-08-20,0,20,8,2012,1,0,34,2,0,26.246655
2012-08-21,809,21,8,2012,0,1,34,2,1,1034.2751
2012-08-22,1036,22,8,2012,0,2,34,2,1,1218.1665
2012-08-23,1223,23,8,2012,0,3,34,2,1,1245.7389
2012-08-24,1113,24,8,2012,0,4,34,2,1,1245.7389
2012-08-25,490,25,8,2012,0,5,34,2,1,362.83243
2012-08-26,62,26,8,2012,0,6,34,2,0,26.706736
2012-08-27,792,27,8,2012,0,0,35,2,1,841.0299
2012-08-28,1131,28,8,2012,0,1,35,2,1,1094.721
2012-08-29,1157,29,8,2012,0,2,35,2,1,1255.6556
2012-08-30,1296,30,8,2012,0,3,35,2,1,1340.905
2012-08-31,1295,31,8,2012,0,4,35,2,1,1340.5662
2012-09-01,280,1,9,2012,0,5,35,1,1,334.7286
2012-09-02,1,2,9,2012,0,6,35,1,0,26.706736
2012-09-03,829,3,9,2012,0,0,36,1,1,900.96606
2012-09-04,1008,4,9,2012,0,1,36,1,1,1107.9976
2012-09-05,1035,5,9,2012,0,2,36,1,1,1238.5446
2012-09-06,1368,6,9,2012,0,3,36,1,1,1299.8145
2012-09-07,1281,7,9,2012,0,4,36,1,1,1299.8145
2012-09-08,489,8,9,2012,0,5,36,1,1,362.2522
2012-09-09,30,9,9,2012,0,6,36,1,0,26.706736
2012-09-10,1095,10,9,2012,0,0,37,1,1,940.9604
2012-09-11,1204,11,9,2012,0,1,37,1,1,1088.3507
2012-09-12,1347,12,9,2012,0,2,37,1,1,1272.2421
2012-09-13,1439,13,9,2012,0,3,37,1,1,1299.8145
2012-09-14,1293,14,9,2012,0,4,37,1,1,1299.8145
2012-09-15,405,15,9,2012,0,5,37,1,1,354.9282
2012-09-16,0,16,9,2012,0,6,37,2,0,26.706736
2012-09-17,930,17,9,2012,0,0,38,2,1,884.9788
2012-09-18,933,18,9,2012,0,1,38,2,1,1034.2751
2012-09-19,1320,19,9,2012,0,2,38,2,1,1218.1665
2012-09-20,1353,20,9,2012,0,3,38,2,1,1245.7389
2012-09-21,1231,21,9,2012,0,4,38,2,1,1245.7389
2012-09-22,313,22,9,2012,0,5,38,2,1,354.9282
2012-09-23,41,23,9,2012,0,6,38,2,0,26.706736
2012-09-24,840,24,9,2012,0,0,39,2,1,798.2844
2012-09-25,1033,25,9,2012,0,1,39,2,1,1044.28
2012-09-26,1287,26,9,2012,0,2,39,2,1,1211.1263
2012-09-27,1335,27,9,2012,0,3,39,2,1,1238.8502
2012-09-28,1415,28,9,2012,0,4,39,2,1,1387.721
2012-09-29,422,29,9,2012,0,5,39,2,1,463.56927
2012-09-30,0,30,9,2012,0,6,39,2,0,29.470425
2012-10-01,813,1,10,2012,0,0,40,1,1,900.96606
2012-10-02,1110,2,10,2012,0,1,40,1,1,1060.5333
2012-10-03,1280,3,10,2012,0,2,40,1,1,1191.0802
2012-10-04,1352,4,10,2012,0,3,40,1,1,1298.8329
2012-10-05,1360,5,10,2012,0,4,40,1,1,1298.8329
2012-10-06,400,6,10,2012,0,5,40,1,1,381.53793
